parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,value_score,weighted_rating_signal,demand_rank,value_rank,review_rank
B08XZ244F7,"Yaheetech Black Hard Plastic Dog Pools for Small Medium Large Dogs Puppies Pet Collapsible Bath Pool Tub for Outdoor/Home Use, Pet Brush&Repair Patches Included, XL",Yaheetech,Dogs,Grooming,38.99,4.3,7978,2,0.9908603228526701,38.63364398802561,640.0,2694.0,53.0
B072Z889VC,"Illumifun Small LED Dog Collar - USB Rechargeable Glowing Pet Safety Collar, Nylon Webbing Light Up Collars for Your Pups (Blue-2 Reflective Strip, X-Small)",Illumifun,Dogs,"Collars, Harnesses & Leashes",11.92,4.5,7960,2,3.390972696803574,40.4203945458986,641.0,501.0,53.0
B010QY100I,"MidWest 29"" High Walk-thru Steel Pet Gate, 29"" - 38"" Wide in Soft White",MidWest Homes for Pets,Dogs,"Doors, Gates & Ramps",38.26,4.5,7953,4,1.0563626768414627,40.41643601595436,642.0,2593.0,51.0
B096TKVF1W,"Tick Twister 00100-B, Blue, Tick Remover Small and Large, Single Set, One",Tick Twister,Dogs,Flea & Tick Control,6.99,4.6,7944,3,5.909781282298391,41.30937116326575,643.0,100.0,52.0
B099WH9CTM,"IMMCUTE Puppy Pee Pads 22""x23""- 50 Count | Dog Pee Training Pads Super Absorbent & Leak-Proof | Disposable Pet Piddle and Potty Pads for Puppies | Dogs | Doggie| Cats | Rabbits",IMMCUTE,Dogs,Litter & Housebreaking,17.99,4.5,7928,2,2.2458182276112173,40.40226991472579,644.0,1221.0,53.0
B082VV9GY5,"CLOUDZONE Dog Beds for Large Dogs, Large Dog Bed Machine Washable Rectangle Breathable Soft Padding with Nonskid Bottom Pet Bed for Medium and Large Dogs or Multiple.",CLOUDZONE,Dogs,Beds & Furniture,54.35,3.8,7914,2,0.6276128223513786,34.110756894797426,645.0,3180.0,53.0
B09FH9LNRR,"VALFRID Dog Paw Protector Anti-Slip Grips to Keeps Dogs from Slipping On Hardwood Floors,Disposable Self Adhesive Resistant Dog Shoes Booties Socks Replacemen XXL 24 Pieces",VALFRID,Dogs,Apparel & Accessories,14.65,3.7,7901,1,2.2666910124637507,33.20702333259395,646.0,1202.0,54.0
B09T2GQPRV,"Mile High Life | Nylon Night Light Glow Collar for Medium Dogs | Reflective Band Cat Collar | Fluorescence self-Luminescence Strap Puppy Collar | Safe Night Walk Collars for Dogs (Pink, S)",Mile High Life,Dogs,"Collars, Harnesses & Leashes",7.99,4.5,7875,5,5.052827218888057,40.372089478915576,647.0,170.0,50.0
B07MBC5LQ4,"Wonder Creature Cat Water Fountain Filter Replacement For Stainless Steel Top Cat Fountain, 6 Carbon Filters Pack",Wonder Creature,Cats,Feeding & Watering Supplies,7.99,4.7,7859,2,5.276201109072501,42.156846861489285,648.0,150.0,53.0
B09GKHLM6R,"TagME 2 Pack Personalized Reflective Cat Collars Breakaway with Bell, 6-8 Inch Adjustable Pet Collars for Boy & Girl Kitten, Navy Blue",TagME,Cats,"Collars, Harnesses & Leashes",9.99,4.5,7855,1,4.040104887402838,40.36064782515435,649.0,315.0,54.0
B0BRB6RY2X,Catstages Orkakat Wiggle Worm Dental Catnip Cat Chew Toy,Catstages,Cats,Toys,9.29,4.4,7854,13,4.247920820563485,39.463184423034775,650.0,275.0,42.0
B09XMW14MS,"Vitakraft Rabbit Slims With Corn Nibble Stick Treat, 1.76 Ounce Pouch",Vitakraft,Small Animals,Treats,4.99,4.6,7826,6,8.26463708206458,41.24053903950225,651.0,43.0,49.0
B0BCYHLQYN,"VIVAGLORY Reflective Dog Leash with Padded Handle, Heavy Duty 5ft Long Nylon Training Leash Walking Lead for Small to Medium Dogs, Royal Blue",Vivaglory,Dogs,"Collars, Harnesses & Leashes",9.99,4.7,7815,1,4.217263514564196,42.130462510496315,652.0,281.0,54.0
B0C1Z2MG46,"LumoLeaf Dog Water Bowl, Dog Bowl No-Spill Pet Water Bowl 35oz, Slow Water Feeder Dog Bowl, Vehicle Carried Dog Water Bowl for Dogs/Cats/Pets",LumoLeaf,Dogs,Feeding & Watering Supplies,17.22,4.4,7801,3,2.2899765224328137,39.43339571629305,653.0,1190.0,52.0
B08CB1Y42M,"Veken 100oz/3L Pet Fountain, Automatic Cat Water Fountain Dog Water Fountain with LED Lights, 3 Replacement Filters for Cats, Dogs, Multiple Pets (Teal)",Veken,Cats,Feeding & Watering Supplies,,4.2,7787,3,,37.633425339266786,654.0,3660.0,52.0
B093ZNLJ6B,"Hartz UltraGuard Pro Reflective Flea & Tick Collar for Dogs and Puppies, 7 Month Flea and Tick Prevention Per Collar, 2 Count",Hartz,Cats,Flea & Tick Control,,4.0,7767,2,,35.831072039884646,655.0,3660.0,53.0
B00BCGAOUW,"Wahl Lithium Ion Pro Series Cordless Animal Clippers – Rechargeable, Heavy-Duty, Electric Dog & Cat Grooming Kit for Small & Large Breeds with Thick to Heavy Coats – Model 9766",WAHL,Dogs,Grooming,,4.2,7763,2,,37.62046236601339,656.0,3660.0,53.0
B0895JBXL2,"【2021 Upgraded】 Western Home Round Dog Bed for Small Dogs, Calming Donut Cuddler Pet Bed,Fluffy Plush Faux Fur Cat Bed(20"", Grey)",WESTERN HOME WH,Cats,Beds & Furniture,24.99,4.6,7738,2,1.648200387860909,41.188527692644115,657.0,1854.0,53.0
B0758MDXHY,"Amazon Basics Padded Handle Dog Leash, 4-Foot, Black",Amazon Basics,Dogs,"Collars, Harnesses & Leashes",20.59,4.6,7719,3,1.9998650003830294,41.177220357886576,658.0,1479.0,52.0
B0BRXMS5P2,"Wellness Complete Health Dry Dog Food with Grains, Natural Ingredients, Made in USA with Real Meat, All Breeds, For Adult Dogs (Lamb & Barley, 5-Pound Bag)",Wellness,Dogs,Food,19.98,4.6,7715,2,2.0608026186445367,41.17483632051785,659.0,1408.0,53.0
B0BJL5HS9Z,"Iams Minichunks Adult Dry Dog Food Lamb & Rice Recipe Dog Kibble, 7 lb. Bag",Iams,Dogs,Food,,4.7,7687,1,,42.052854968055605,660.0,3660.0,54.0
B09K4FX6TV,"Bedsure Memory Foam Dog Bed for Medium Dogs - Orthopedic Waterproof Dog Bed for Crate with Removable Washable Cover and Nonskid Bottom - Plush Flannel Fleece Top Pet Bed, Blue",BEDSURE,Dogs,Beds & Furniture,34.99,4.5,7654,1,1.1501575989257795,40.24401438641303,661.0,2473.0,54.0
B09Y2YWD5P,"K&H Pet Products Bolster Dog Cot Cooling Indoor/Outdoor Elevated Dog Bed Hammock with Removable Bolsters, Washable Mesh Cover, Raised Camping Dog Bed for Medium Dogs - Chocolate Medium 25"" X 32""",K&H PET PRODUCTS,Dogs,Beds & Furniture,56.99,4.6,7641,2,0.721714463745069,41.13050728883148,662.0,3070.0,53.0
B09FGDP8NF,"GREENIES PILL POCKETS for Dogs Capsule Size Natural Soft Dog Treats, Cheese Flavor, 7.9 oz. Pack (30 Treats)",Greenies,Dogs,Treats,9.98,4.7,7601,3,4.20841515559932,41.999983252881215,663.0,283.0,52.0
B09V5HY7YC,"Ideal Pet Products Aluminum Sash Window Pet Door, Adjustable Width 33"" to 38"", Chubby Kat, 7.5"" x 10.5"" Flap Size",IDEAL PET PRODUCTS SINCE 1979,Dogs,"Doors, Gates & Ramps",127.22,4.6,7593,6,0.32307438459080356,41.10152320764203,664.0,3498.0,49.0
B09QLDLX38,"Brellavi Anti-Bark Dog Training Equipment and Barking Control Device, Electronic Clicker Trainer for Walking, Jogging, and Aggressive Behavior, Handheld and Portable (Black)",Brellavi,Dogs,Training & Behavior Aids,21.99,3.8,7572,4,1.5435611351811063,33.94290936263253,665.0,1998.0,51.0
B0B5B5P84Q,"Outward Hound FireHose Fetch Dog Toy, Medium",Outward Hound,Dogs,Toys,5.99,3.9,7568,4,5.815372842321494,34.83408332550575,666.0,106.0,51.0
B07XGKT7GZ,"Beebiepet Classic Nylon Dog Collar with Quick Release Buckle Adjustable Dog Collars for Small Medium Large Dogs with a Free 5 ft Matching Dog Leash (M Neck 14""-19"", Black)",Beebiepet,Dogs,"Collars, Harnesses & Leashes",12.99,4.6,7545,1,3.161844137214132,41.072355342411576,667.0,603.0,54.0
B094FLS5H1,"iBuddy Dog Car Seat Covers for Back Seat of Cars/Trucks/SUV, Waterproof Dog Car Hammock with Mesh Window, Side Flaps and Dog Seat Belt, Durable Anti-Scratch Nonslip Machine Washable Pet Car Seat Cover",iBuddy,Dogs,Carriers & Travel Products,35.99,4.6,7545,2,1.1412157638902911,41.072355342411576,667.0,2487.0,53.0
B0B87TVC35,"Friends Forever Memory Foam Orthopedic Dog Bed Lounge Sofa, Machine Washable Removable Cover, Premium Extra Soft Faux Suede Edition, Indoor Calming Couch Mattress With Bolster Rim , Vanilla XL",Friends Forever,Dogs,Beds & Furniture,164.99,4.6,7538,1,0.24891257773546166,41.06808620057382,668.0,3556.0,54.0
B0BGBT3Y2W,"Purina Fancy Feast Gravy, Grain Free Wet Cat Food Complement, Appetizers White Meat Chicken & Shredded Beef - (10) 1.1 oz. Trays",Purina Fancy Feast,Cats,Food,12.5,4.7,7532,24,3.3565702915824613,41.95712864478077,669.0,517.0,31.0
B09JVT934S,Nutri-Vet Aspirin for Dogs | Medium to Large Dogs | 300mg | 75 count,Nutri-Vet,Dogs,Health Supplies,13.97,4.4,7510,4,2.810747682420791,39.266145123418454,670.0,781.0,51.0
B09FZT4XLS,"WEST PAW Zogoflex Toppl Treat Dispensing Dog Toy Puzzle – Interactive Chew Toys for Dogs – Dog Toy for Moderate Chewers, Fetch, Catch – Holds Kibble, Treats, Small 3"", Aqua Blue",West Paw,Dogs,Toys,19.95,4.6,7495,3,2.0572317889736333,41.041774190023986,671.0,1410.0,52.0
B08LSLTX76,"Blueberry Pet Essentials Martingale Safety Training Dog Collar, Flint Gray, Small, Heavy Duty Nylon Adjustable Collars for Dogs",Blueberry Pet,Dogs,"Collars, Harnesses & Leashes",9.99,4.5,7478,2,4.017952419906156,40.1393446748625,672.0,320.0,53.0
B07CRQ96CC,"Gooby Escape Free Easy Fit Harness - Turquoise, Small - No Pull Step-in Patented Small Dog Harness with Quick Release Buckle - Perfect On The Go No Pull Harness for Small Dogs or Medium Dog Harness",Gooby,Dogs,"Collars, Harnesses & Leashes",22.75,4.4,7459,9,1.724666683519576,39.23616705007036,673.0,1769.0,46.0
B0722N22JR,BRUTUS & BARNABY Thick Cut Sweet Potato Dog Treat Full Slices - Single Ingredient Dried Sweet Potato Dog Treats - Vegan Low Fat All Natural Dog Treats - Healthy Dog Treats with No Added Preservatives,BRUTUS & BARNABY,Dogs,Treats,40.98,4.3,7446,8,0.9355035662897944,38.33693614655577,674.0,2787.0,47.0
B0B8GW7MSZ,"Pet Factory 100% Made in USA Beefhide 7"" Braided Sticks Dog Chew Treats - Peanut Butter Flavor, 6 Count/1 Pack",Pet Factory,Dogs,Treats,16.5,4.4,7422,7,2.3766236178980127,39.21428969531721,675.0,1117.0,48.0
B0C3RD4DDM,Panther Armor 8-Pack Furniture Protectors from Cats Scratch - Couch Protector for Cats - Anti Cat Scratch Furniture Protector - Couch Guards for Cats,Panther Armor,Cats,Beds & Furniture,24.99,4.4,7412,2,1.5689619118243125,39.20835817648957,676.0,1962.0,53.0
B07B5TVBS3,"PetAmi Deluxe Pet Carrier Backpack for Small Cats and Dogs, Puppies | Ventilated Design, Two-Sided Entry, Safety Features and Cushion Back Support | for Travel, Hiking, Outdoor Use (Heather Purple)",PetAmi,Dogs,Carriers & Travel Products,39.99,4.6,7401,1,1.0248493463253827,40.98372535955206,677.0,2643.0,54.0
B087R52CFK,"Tiki Cat Grill, Mackerel & Sardines, High-Protein and 100% Non-GMO Ingredients, Wet Whole Foods Cat Food for All Life Stages, 6 oz. Cans (Case of 8)",TIKI PETS,Cats,Food,19.12,4.3,7386,10,2.0032505754902497,38.302151003373574,678.0,1473.0,45.0
B074DQZYPY,Mora Pets Ultra Soft Pet Bed Washable Dog Bed Crate Mat for Large Medium Small Dogs Reversible Fleece Dog Crate Kennel Pad Cat Pet Bed Liner 29 x 21 inch Pink,Mora Pets,Dogs,Beds & Furniture,23.99,4.6,7353,4,1.7071195683435432,40.9537984445616,679.0,1784.0,51.0
B07Q2G63R6,"Stella & Chewy’s Freeze-Dried Raw Cat Dinner Morsels – Grain Free, Protein Rich Cat & Kitten Food – Tummy Ticklin’ Turkey Recipe – 3.5 oz Bag",Stella & Chewy's,Cats,Food,10.99,4.3,7344,2,3.4829511265709105,38.277632881014306,680.0,471.0,53.0
B08MVRLW2Q,"Vonabem Small Dog Bed Crate Pad, Washable Dog Crate Bed for Large Medium Small Dogs and Cats, Plush Soft Fluffy Pet Beds, Dog Mats for Sleeping Anti Anxiety, Puppy Bed Kennel Pad 24 inch",Vonabem,Dogs,Beds & Furniture,21.99,4.3,7344,3,1.7406836235113374,38.277632881014306,680.0,1754.0,52.0
B09KLR2Q6N,"PUPTECK Soft Mesh Cat Vest Harness and Leash Set Puppy Padded Pet Harnesses Escape Proof for Cats Small Dogs Rabbits Bunny, Black Medium",PUPTECK,Cats,"Collars, Harnesses & Leashes",15.99,4.0,7343,5,2.226801484002583,35.606555729201304,681.0,1242.0,50.0
B0BL38YJD1,"Kurgo Loft Dog Jacket - Reversible Fleece Winter Coat - Cold Weather Protection - Wear With Harness Or Additional Layers - Reflective Accents, Leash Access, Water Resistant - Chili Red/Charcoal, S",Kurgo,Dogs,Apparel & Accessories,33.63,4.5,7341,4,1.1910838399719152,40.05614953825551,682.0,2410.0,51.0
B01E77OESA,"Chai's Choice - Premium Outdoor Adventure Dog Harness - 3M Reflective Vest with Two Leash Clips, Matching Leash and Collar Available (Red Large)",Chai's Choice,Dogs,"Collars, Harnesses & Leashes",27.95,4.5,7337,7,1.433048201149142,40.05369722211852,683.0,2129.0,48.0
B0BMGWFD5R,"Birds LOVE Natural Cuttlebone for Birds - Cuttlebone for Tortoise & Snails, Bird Cuttlebone for Parakeet & All Breeds, Alternative to Calcium Block for Birds - Box of Cuttlefish Bone - 4lb, 8 Inches",Birds LOVE,Birds,Health Supplies,98.71,4.1,7335,2,0.3696915303124185,36.49225095713883,684.0,3454.0,53.0
B01MA3HF92,Albcorp Reflective Do Not Pet Patches with Hook Backing for Service Animal Vests/Harnesses Medium (5 X 1.5) Inch,ALBCORP,Dogs,"Collars, Harnesses & Leashes",8.45,4.7,7298,3,4.9477888009257605,41.808815367822675,685.0,182.0,52.0
B09KM17JZP,"VIVAGLORY Small Dog Bowls Dishes Stainless Steel Cat Puppy Feeding Bowls with Wider Non Skid Spill Proof Silicone Mat, Turquoise",Vivaglory,Dogs,Feeding & Watering Supplies,15.99,4.5,7291,1,2.5031519143898366,40.02539911109349,686.0,1006.0,54.0
B09YT52L4P,Lean Treat - Nutritional Rewards for DOGS (4 OZ) 20 Pack,Butler,Dogs,Treats,65.89,4.7,7290,3,0.6344462156941907,41.80366115209022,687.0,3175.0,52.0
B07RYMR7ST,"Nylon Training Dog Leash for Small Medium Large Dogs, 15ft 20ft 30ft 50ft Long Leash Dog/Puppy Lead for Obedience Recall Training, Camping (20ft, Blue)",MANDAO,Dogs,Training & Behavior Aids,7.47,4.5,7280,2,5.357243068912477,40.0186057247762,688.0,139.0,53.0
B0B4P1Y883,"FXW Rollick Dog Playpen Designed for Camping, Yard, 40"" Height for Small/Medium Dogs, 4 Panels",FXW,Dogs,"Crates, Houses & Pens",89.99,4.7,7269,2,0.4643860915821708,41.79010438147955,689.0,3362.0,53.0
B09H4HKK2G,K&H Pet Products Self-Warming Pet Pad Thermal Cat and Dog Warming Bed Mat Gray/Black 21 X 17 Inches,K&H PET PRODUCTS,Dogs,Beds & Furniture,12.99,4.6,7265,2,3.1484543170741546,40.89842157879327,690.0,608.0,53.0
B08LQG5VG5,"Dog Muzzle for Small, Medium, Large Dogs Prevent from Biting, Barking and Chewing, Adjustable Loop (M/Blue)",Lepark,Dogs,"Collars, Harnesses & Leashes",13.99,3.4,7265,4,2.1607768494250106,30.229268123455896,690.0,1304.0,51.0
B0002DHV16,Cat Dancer Products Charmer Interactive Cat Toy,Cat Dancer Products,Cats,Toys,12.99,4.6,7252,10,3.147820176649091,40.890184094671696,691.0,609.0,45.0
B0B9DQ28TX,"Purina Fancy Feast Gravy Wet Cat Food Variety Pack, Medleys Florentine Collection - (24) 3 oz. Cans",Purina Fancy Feast,Cats,Food,,4.7,7244,4,,41.77391421734748,692.0,3660.0,51.0
B0BHHKFKLN,"CooZero Dog Muzzles Suit, 7 PCS Anti-Biting Barking Pet Muzzles Adjustable Dog Muzzle Mouth Cover for Small Medium Large Extra Dog - Black (7 PCS)",CooZero,Dogs,"Collars, Harnesses & Leashes",11.99,3.9,7244,1,2.8910309202288285,34.66346073354365,692.0,732.0,54.0
B09TSF4K5X,"Blue Buffalo Wilderness High Protein, Natural Adult Wet Dog Food, Duck & Chicken Grill 12.5-oz cans (Pack of 12)",Blue Buffalo,Dogs,Food,36.54,4.6,7239,2,1.1188268153461114,40.88193183274691,693.0,2522.0,53.0
B01M322SG2,"EliteField 2-Door Soft Pet Playpen (2 Year Warranty), Exercise Pen, Multiple Sizes and Colors Available for Dogs, Cats and Other Pets",EliteField,Dogs,"Crates, Houses & Pens",89.99,4.5,7238,2,0.444411296747629,39.992572594319135,694.0,3384.0,53.0
B09Y1GR98C,Purina Beyond Grain Free Canadian Duck and Sweet Potato Recipe Wet Cat Food Pate - (12) 3 oz. Cans,Beyond,Cats,Food,16.68,4.4,7228,9,2.343990789520462,39.09776636920131,695.0,1147.0,46.0
B018696D52,Paws & Pals Airline Approved Pet Carrier - Soft-Sided Carriers for Small Medium Cats and Dogs Air-Plane Travel On-Board Under Seat Carrying Bag with Fleece Bolster Bed for Kitten Cat Puppy Dog Taxi,Paws & Pals,Dogs,Carriers & Travel Products,23.98,4.4,7186,6,1.6293631408198979,39.07212811686115,696.0,1875.0,49.0
B0BJKCT33H,"Didog Soft Flannel Padded Dog Vest Harness, Escape Proof/Quick Fit Reflective Dog Strap Harness, Easy for Training Walking,Black XS Size",Didog,Dogs,"Collars, Harnesses & Leashes",17.99,4.3,7165,2,2.1218200367325775,38.17154246081907,697.0,1347.0,53.0
B07F1QCXQ7,Jekeno Small Dog Sling Cat Carrier Adjustable Strap Hands Free Pet Puppy Travel Bag Backpack for Women Girls (Pink),Jekeno,Dogs,Carriers & Travel Products,17.99,4.2,7156,3,2.072181987020685,37.278553946502115,698.0,1393.0,52.0
B07RLRYKVT,"EcoBark Step in Dog Harness - Reflective Soft Luxurious Mesh Dog Harnesses for XXS, XS, Small, and Medium Dogs - Eco-Friendly Comfort Secure Halter No Pull Adjustable Pet Vest (Aqua Sport, XXXS)",EcoBark,Dogs,"Collars, Harnesses & Leashes",12.99,4.5,7154,5,3.0746766831376044,39.94005011395748,699.0,645.0,50.0
B07QLFFWSH,"Dog Clippers, Cordless Cat and Small Dogs Clipper, Low Noise Electric Pet Trimmer, Dog Grooming Clippers for Trimming The Hair Around Paws, Eyes, Ears, Face, Rump …",Ruri's,Dogs,Grooming,18.88,3.8,7152,5,1.786339570276052,33.72609108681186,700.0,1692.0,50.0
B0BHKLZP2P,"Purina Pro Plan High Calorie, High Protein Dry Dog Food, 30/20 Chicken & Rice Formula - 48 lb. Bag",Purina Pro Plan,Dogs,Food,,4.7,7139,1,,41.70529986006806,701.0,3660.0,54.0
B07WLK76XV,"PoyPet Reflective Soft Breathable Mesh Dog Harness No Choke Double Padded Vest Adjustable(Light Blue,S)",PoyPet,Dogs,"Collars, Harnesses & Leashes",15.99,4.5,7129,4,2.496829225161822,39.92429931033754,702.0,1013.0,51.0
B09GX8G28G,"On2 Pets Cat Tree with Leaves Made in USA, Cat House & Cat Activity Tree, Multi-Level Cat Condo for Indoor Cats",On2 Pets,Cats,Beds & Furniture,129.99,4.2,7127,2,0.2866489812326541,37.26150107043271,703.0,3531.0,53.0
B07L7444JZ,"F-color SUV Cargo Liner for Dogs, Water Resistant Pet Cargo Cover Dog Seat Cover Mat for SUVs Sedans Vans with Bumper Flap Protector, Non-Slip, Large Size Universal Fit, Plaid",F-color,Dogs,Carriers & Travel Products,39.99,4.7,7118,2,1.0425470358086573,41.691455961988204,704.0,2613.0,53.0
B0764H9JTN,"PetArmor for Dogs, Flea and Tick Treatment for Large Dogs (45-88 Pounds), Includes 3 Month Supply of Topical Flea Treatments",PetArmor,Dogs,Flea & Tick Control,12.05,4.3,7118,3,3.16541468414495,38.14324694394665,704.0,602.0,52.0
B0B1P527L3,"SPOT by Ethical Products – Ceramic Stoneware Pet Bowl for Cats and Small Dogs, Classic Heavy Duty Non Slip Ceramic Cat Dish Small Animal Bowls for Food and Water - 4"" - Small",SPOT,Dogs,Feeding & Watering Supplies,10.1,4.5,7115,4,3.952025219756017,39.91545471953577,705.0,336.0,51.0
B087D4N5CJ,"TINMARDA Grooming Scissors Kit with Safety Round Tips Stainless Steel Professional Thinning, Straight, Curved Shears and Comb for Long Short Hair for Dog Cat Pet",TINMARDA,Dogs,Grooming,19.89,4.6,7111,1,2.0512759364047866,40.799878375091204,706.0,1417.0,54.0
B07D3BB1QZ,"Mighty Monkey Durable Easy Clean Cat Litter Box Mat, Great Scatter Control Mats, Keep Floors Clean, Soft on Sensitive Kitty Paws, Cats Accessories, Large Size, Slip Resistant, 35x23, Chocolate",MIGHTY MONKEY,Cats,Litter & Housebreaking,15.99,4.5,7102,3,2.49576149408944,39.907226290490144,707.0,1014.0,52.0
B07TJY582L,"Slip Lead Dog Leash, Reflective Mountain Climbing Rope Leash, Dog Training Leash – 5FT, 2 Sizes (Medium, Turquoise)",Pet's Company,Dogs,"Collars, Harnesses & Leashes",10.49,4.5,7091,1,3.803646520721968,39.90025200237344,708.0,380.0,54.0
B09M8SJTJR,"OUT! Pet Care Disposable Male Dog Diapers | Absorbent Male Wraps with Leak Proof Fit | Medium/Large, 32 Count",OUT!,Dogs,Litter & Housebreaking,25.48,4.3,7077,3,1.496012976526423,38.118410641893256,709.0,2057.0,52.0
B0BFJMJNRN,"Grubblies - Healthier Than Mealworms for Chickens - Chicken Feed Supplement with 50x Calcium, Black Soldier Fly Larvae, Chicken Treats, Natural Grubs for Chickens, Hens, Grown in The USA and CA - 1 LB",Grubbly Farms,Birds,Treats,19.99,4.5,7051,4,1.9947373409619775,39.87479944582993,710.0,1483.0,51.0
B07BM1SWPH,"Vecomfy Belly Bands for Male Dogs 5 Pack,Premium Washable Reusable Extra Large Dog Belly Wrap Leakproof Doggie Diapers,XXL",vecomfy,Dogs,Litter & Housebreaking,32.99,4.5,7015,2,1.2079954047661134,39.85176840323408,711.0,2386.0,53.0
B0B9FY851L,TropiClean Papaya Coconut Waterless Dog Shampoo | Nourishing Dry Shampoo for Dogs | Natural Dog Shampoo Derived from Natural Ingredients | Cat Friendly | Made in The USA | 7.4 oz.,TropiClean,Cats,Grooming,9.99,4.4,7015,5,3.900517872855744,38.96617354982888,711.0,348.0,50.0
B00SK85H0M,NonScents Cat Litter Deodorizer – Litter Box Odor Eliminator – Fragrance Free – Longer Kitty Litter Life,NonScents,Cats,Litter & Housebreaking,12.97,4.3,6996,8,2.935151741588848,38.06891808840736,712.0,702.0,47.0
B0BL82N1GZ,"Cat's Pride Lightweight Clumping Cat Litter 10 Pounds, Easy Scoop",Cat's Pride,Cats,Litter & Housebreaking,10.57,4.4,6995,3,3.6852992316943585,38.95361287900937,713.0,403.0,52.0
B0C489RGSN,"2 Hounds Design Freedom No Pull Dog Harness | Adjustable Gentle Comfortable Control for Easy Dog Walking | for Small Medium and Large Dogs | Made in USA | Leash Not Included | 1"" XL Neon Green",2 Hounds Design,Dogs,"Collars, Harnesses & Leashes",33.98,4.5,6982,2,1.1721763555858493,39.830552562807156,714.0,2433.0,53.0
B08F9FJ5BQ,"Leekalos Reusable Washable Dog Diapers Female (3 Pack) - Highly Absorbent Doggie Diapers - Size Adjustable Puppy Diapers for Dog Period Panties (Medium, Flora)",Leekalos,Dogs,Litter & Housebreaking,14.99,4.4,6976,4,2.5978416902823644,38.94164693733264,715.0,930.0,51.0
